failure_id,equipment_id,failure_date,failure_type,severity,description,root_cause,downtime_hours,repair_cost,prevented_by_maintenance,created_at
2431,PLT-016,2024-06-28,Belt,Minor,Excessive belt wear,Age degradation,2.6,391.49,True,2025-11-02 19:53:25
2432,HRV-039,2024-06-28,Electrical,Minor,Electrical short circuit,Water damage,2.9,294.75,True,2025-11-02 19:53:25
2433,IRR-048,2024-06-29,Mechanical,Minor,Mechanical linkage broken,Misalignment,3.2,301.05,False,2025-11-02 19:53:25
2434,IRR-059,2024-07-03,Tire,Minor,Wheel bearing failure,Age degradation,5.1,354.33,False,2025-11-02 19:53:25
2435,HRV-016,2024-07-04,Hydraulic,Moderate,Hydraulic cylinder leak - Reduced operational capability,Worn hose,22.7,1549.69,True,2025-11-02 19:53:25
2436,TRC-003,2024-07-05,Belt,Minor,Drive belt snapped,Normal wear,4.9,301.62,True,2025-11-02 19:53:25
2437,TRC-153,2024-07-07,Tire,Minor,Wheel bearing failure,Overload,4.8,203.84,False,2025-11-02 19:53:25
2438,TRC-156,2024-07-08,Engine,Minor,Engine oil leak detected,Overheating,4.2,387.38,False,2025-11-02 19:53:25
2439,PLT-043,2024-07-08,Mechanical,Minor,Drive shaft damage,Lack of lubrication,2.2,421.46,False,2025-11-02 19:53:25
2440,IRR-022,2024-07-09,Tire,Minor,Tire puncture,Excessive wear,2.4,473.99,True,2025-11-02 19:53:25
2441,IRR-050,2024-07-10,Belt,Minor,Drive belt snapped,Normal wear,5.2,337.16,False,2025-11-02 19:53:25
2442,HRV-026,2024-07-10,Belt,Minor,Belt tensioner failure,Overload,2.7,315.98,True,2025-11-02 19:53:25
2443,PLT-002,2024-07-11,Hydraulic,Minor,Hydraulic fluid contamination,Contaminated fluid,4.2,473.27,False,2025-11-02 19:53:25
2444,TRC-053,2024-07-11,Hydraulic,Moderate,Hydraulic hose burst during operation - Reduced operational capability,Seal failure,9.9,981.6,True,2025-11-02 19:53:25
2445,IRR-012,2024-07-11,Engine,Moderate,Engine stalling intermittently - Reduced operational capability,Overheating,15.4,1266.45,False,2025-11-02 19:53:25
2446,IRR-036,2024-07-12,Hydraulic,Minor,Hydraulic hose burst during operation,Worn hose,3.4,260.24,True,2025-11-02 19:53:25
2447,TRC-012,2024-07-14,Hydraulic,Minor,Loss of hydraulic pressure,Contaminated fluid,2.2,456.86,True,2025-11-02 19:53:25
2448,TRC-044,2024-07-15,Hydraulic,Minor,Hydraulic cylinder leak,Worn hose,4.5,473.63,True,2025-11-02 19:53:25
2449,IRR-065,2024-07-15,Engine,Minor,Engine overheating during operation,Overheating,3.4,409.43,False,2025-11-02 19:53:25
2450,IRR-061,2024-07-16,Engine,Minor,Fuel system malfunction,Worn component,4.2,322.9,True,2025-11-02 19:53:25
2451,SPR-024,2024-07-17,Tire,Minor,Tire sidewall damage,Road hazard,4.9,295.77,True,2025-11-02 19:53:25
2452,TRC-073,2024-07-17,Electrical,Minor,Battery failure,Vibration damage,6.0,424.12,True,2025-11-02 19:53:25
2453,HRV-041,2024-07-18,Electrical,Moderate,Starter motor failure - Reduced operational capability,Age-related failure,16.6,735.46,False,2025-11-02 19:53:25
2454,TRC-058,2024-07-18,Tire,Moderate,Wheel bearing failure - Reduced operational capability,Road hazard,18.5,1577.16,True,2025-11-02 19:53:25
2455,IRR-052,2024-07-19,Engine,Minor,Engine oil leak detected,Lack of maintenance,5.1,265.01,False,2025-11-02 19:53:25
2456,TRC-095,2024-07-20,Engine,Minor,Fuel system malfunction,Worn component,5.5,303.12,True,2025-11-02 19:53:25
2457,IRR-002,2024-07-20,Mechanical,Critical,Clutch failure - Complete equipment shutdown,Overload,42.6,9522.12,True,2025-11-02 19:53:25
2458,TRC-118,2024-07-21,Mechanical,Moderate,Mechanical linkage broken - Reduced operational capability,Misalignment,17.6,1583.68,True,2025-11-02 19:53:25
2459,IRR-018,2024-07-23,Mechanical,Moderate,Mechanical linkage broken - Reduced operational capability,Fatigue failure,20.0,1701.39,False,2025-11-02 19:53:25
2460,TRC-109,2024-07-23,Hydraulic,Minor,Loss of hydraulic pressure,Contaminated fluid,3.8,258.42,True,2025-11-02 19:53:25
2461,HRV-045,2024-07-23,Electrical,Minor,Alternator not charging,Vibration damage,3.1,364.56,False,2025-11-02 19:53:25
2462,TRC-127,2024-07-23,Tire,Minor,Wheel bearing failure,Overload,3.9,427.99,True,2025-11-02 19:53:25
2463,TRC-122,2024-07-24,Belt,Minor,Excessive belt wear,Improper tension,3.0,204.14,True,2025-11-02 19:53:25
2464,TRC-053,2024-07-24,Other,Moderate,Light fixture broken - Reduced operational capability,Normal wear,21.4,543.49,False,2025-11-02 19:53:25
2465,IRR-067,2024-07-24,Engine,Minor,Engine stalling intermittently,Worn component,2.8,220.97,False,2025-11-02 19:53:25
2466,IRR-037,2024-07-24,Engine,Moderate,Excessive smoke from exhaust - Reduced operational capability,Worn component,7.4,1627.66,True,2025-11-02 19:53:25
2467,TRC-031,2024-07-25,Electrical,Moderate,Starter motor failure - Reduced operational capability,Worn component,12.4,1685.22,False,2025-11-02 19:53:25
2468,IRR-005,2024-07-25,Hydraulic,Moderate,Hydraulic cylinder leak - Reduced operational capability,Contaminated fluid,23.0,1694.25,True,2025-11-02 19:53:25
2469,TRC-119,2024-07-25,Hydraulic,Minor,Hydraulic hose burst during operation,Seal failure,4.4,444.48,False,2025-11-02 19:53:25
2470,HRV-036,2024-07-25,Engine,Moderate,Engine oil leak detected - Reduced operational capability,Contaminated fuel,18.1,1120.15,True,2025-11-02 19:53:25
2471,IRR-057,2024-07-25,Engine,Moderate,Loss of power under load - Reduced operational capability,Overheating,23.7,656.14,False,2025-11-02 19:53:25
2472,TRC-119,2024-07-26,Hydraulic,Minor,Hydraulic fluid contamination,Exceeded service life,5.6,424.25,True,2025-11-02 19:53:25
2473,SPR-027,2024-07-27,Electrical,Minor,Electrical short circuit,Corroded connection,3.3,208.9,True,2025-11-02 19:53:25
2474,PLT-033,2024-07-27,Mechanical,Minor,Drive shaft damage,Lack of lubrication,5.3,259.7,False,2025-11-02 19:53:25
2475,IRR-042,2024-07-28,Electrical,Minor,Sensor malfunction,Worn component,2.1,309.42,False,2025-11-02 19:53:25
2476,TRC-141,2024-07-28,Hydraulic,Critical,Hydraulic valve malfunction - Complete equipment shutdown,Exceeded service life,42.0,6507.88,True,2025-11-02 19:53:25
2477,HRV-030,2024-07-28,Electrical,Minor,Sensor malfunction,Age-related failure,2.2,471.04,True,2025-11-02 19:53:25
2478,TRC-074,2024-07-29,Belt,Minor,Drive belt snapped,Normal wear,2.7,253.94,True,2025-11-02 19:53:25
2479,TRC-107,2024-07-29,Hydraulic,Minor,Hydraulic cylinder leak,Contaminated fluid,3.2,367.15,True,2025-11-02 19:53:25
2480,TRC-072,2024-07-29,Mechanical,Moderate,Clutch failure - Reduced operational capability,Normal wear,20.0,648.52,False,2025-11-02 19:53:25
2481,TRC-005,2024-07-30,Tire,Moderate,Wheel bearing failure - Reduced operational capability,Excessive wear,23.2,520.21,True,2025-11-02 19:53:25
2482,IRR-016,2024-08-03,Tire,Minor,Excessive tire wear,Overload,4.2,282.35,False,2025-11-02 19:53:25
2483,IRR-076,2024-08-03,Belt,Minor,Excessive belt wear,Normal wear,3.6,217.87,True,2025-11-02 19:53:25
2484,HRV-041,2024-08-03,Tire,Minor,Tire puncture,Overload,4.3,307.01,True,2025-11-02 19:53:25
2485,TRC-175,2024-08-03,Engine,Moderate,Engine oil leak detected - Reduced operational capability,Contaminated fuel,6.9,767.01,True,2025-11-02 19:53:25
2486,TRC-141,2024-08-04,Engine,Minor,Engine oil leak detected,Contaminated fuel,4.3,340.7,True,2025-11-02 19:53:25
2487,PLT-015,2024-08-04,Engine,Critical,Fuel system malfunction - Complete equipment shutdown,Contaminated fuel,108.1,9299.08,False,2025-11-02 19:53:25
2488,IRR-042,2024-08-05,Hydraulic,Moderate,Hydraulic fluid contamination - Reduced operational capability,Exceeded service life,20.6,696.01,False,2025-11-02 19:53:25
2489,TRC-143,2024-08-05,Engine,Minor,Engine overheating during operation,Lack of maintenance,2.1,414.33,True,2025-11-02 19:53:25
2490,IRR-043,2024-08-07,Engine,Minor,Excessive smoke from exhaust,Age-related wear,5.0,236.53,True,2025-11-02 19:53:25
2491,TRC-174,2024-08-08,Engine,Moderate,Loss of power under load - Reduced operational capability,Overheating,21.5,870.1,True,2025-11-02 19:53:25
2492,TRC-070,2024-08-08,Engine,Minor,Engine stalling intermittently,Contaminated fuel,4.8,300.01,True,2025-11-02 19:53:25
2493,PLT-013,2024-08-11,Hydraulic,Moderate,Hydraulic cylinder leak - Reduced operational capability,Contaminated fluid,13.6,1057.07,True,2025-11-02 19:53:25
2494,HRV-060,2024-08-11,Electrical,Minor,Electrical short circuit,Worn component,2.2,377.55,False,2025-11-02 19:53:25
2495,PLT-002,2024-08-14,Mechanical,Minor,Mechanical linkage broken,Normal wear,5.0,303.95,False,2025-11-02 19:53:25
2496,HRV-045,2024-08-15,Mechanical,Critical,Mechanical linkage broken - Complete equipment shutdown,Overload,73.6,3864.58,False,2025-11-02 19:53:25
2497,IRR-058,2024-08-15,Mechanical,Critical,Bearing failure causing noise - Complete equipment shutdown,Overload,35.5,9286.65,False,2025-11-02 19:53:25
2498,PLT-014,2024-08-16,Engine,Moderate,Excessive smoke from exhaust - Reduced operational capability,Worn component,10.2,676.07,False,2025-11-02 19:53:25
2499,TRC-041,2024-08-16,Engine,Moderate,Loss of power under load - Reduced operational capability,Contaminated fuel,14.8,1848.31,True,2025-11-02 19:53:25
2500,PLT-021,2024-08-17,Engine,Moderate,Excessive smoke from exhaust - Reduced operational capability,Overheating,8.4,1878.87,False,2025-11-02 19:53:25
2501,IRR-028,2024-08-20,Other,Minor,Mirror damage,Operator error,2.3,255.34,True,2025-11-02 19:53:25
2502,PLT-040,2024-08-22,Mechanical,Minor,Drive shaft damage,Misalignment,5.2,244.43,False,2025-11-02 19:53:25
2503,TRC-109,2024-08-24,Hydraulic,Minor,Hydraulic cylinder leak,Exceeded service life,2.4,384.36,False,2025-11-02 19:53:25
2504,IRR-067,2024-08-24,Hydraulic,Minor,Hydraulic valve malfunction,Worn hose,5.3,498.6,True,2025-11-02 19:53:25
2505,TRC-117,2024-08-25,Hydraulic,Minor,Hydraulic cylinder leak,Exceeded service life,6.0,329.4,False,2025-11-02 19:53:25
2506,HRV-026,2024-08-25,Electrical,Minor,Alternator not charging,Worn component,2.9,307.8,False,2025-11-02 19:53:25
2507,TRC-129,2024-08-26,Belt,Minor,Belt slipping under load,Normal wear,4.6,314.88,True,2025-11-02 19:53:25
2508,IRR-042,2024-08-27,Electrical,Minor,Sensor malfunction,Water damage,5.9,244.57,True,2025-11-02 19:53:25
2509,TRC-105,2024-08-28,Hydraulic,Critical,Loss of hydraulic pressure - Complete equipment shutdown,Exceeded service life,29.3,7947.67,True,2025-11-02 19:53:25
2510,PLT-005,2024-08-29,Belt,Moderate,Excessive belt wear - Reduced operational capability,Improper tension,9.5,1221.97,False,2025-11-02 19:53:25
2511,HRV-022,2024-08-29,Hydraulic,Minor,Loss of hydraulic pressure,Contaminated fluid,4.2,366.04,False,2025-11-02 19:53:25
2512,TRC-003,2024-08-31,Other,Moderate,Seat adjustment failure - Reduced operational capability,Normal wear,14.2,1858.1,False,2025-11-02 19:53:25
2513,TRC-121,2024-08-31,Engine,Minor,Excessive smoke from exhaust,Contaminated fuel,5.7,360.86,False,2025-11-02 19:53:25
2514,TRC-154,2024-08-31,Hydraulic,Minor,Hydraulic valve malfunction,Pressure spike,3.3,473.92,False,2025-11-02 19:53:25
2515,TRC-097,2024-09-06,Mechanical,Moderate,Mechanical linkage broken - Reduced operational capability,Fatigue failure,18.8,1474.72,True,2025-11-02 19:53:25
2516,SPR-029,2024-09-07,Mechanical,Minor,Clutch failure,Normal wear,5.0,476.45,False,2025-11-02 19:53:25
2517,HRV-022,2024-09-08,Electrical,Minor,Sensor malfunction,Corroded connection,3.6,404.15,False,2025-11-02 19:53:25
2518,TRC-070,2024-09-09,Hydraulic,Minor,Loss of hydraulic pressure,Contaminated fluid,4.7,414.0,True,2025-11-02 19:53:25
2519,HRV-029,2024-09-09,Engine,Minor,Engine oil leak detected,Lack of maintenance,4.5,400.37,True,2025-11-02 19:53:25
2520,TRC-082,2024-09-10,Mechanical,Minor,Mechanical linkage broken,Fatigue failure,4.3,243.47,True,2025-11-02 19:53:25
2521,IRR-009,2024-09-11,Hydraulic,Minor,Hydraulic pump failure,Exceeded service life,2.9,234.5,True,2025-11-02 19:53:25
2522,TRC-159,2024-09-11,Mechanical,Minor,Bearing failure causing noise,Misalignment,3.3,204.32,False,2025-11-02 19:53:25
2523,TRC-125,2024-09-11,Engine,Minor,Engine oil leak detected,Age-related wear,4.7,373.4,True,2025-11-02 19:53:25
2524,IRR-009,2024-09-12,Hydraulic,Minor,Loss of hydraulic pressure,Pressure spike,4.5,233.44,False,2025-11-02 19:53:25
2525,PLT-003,2024-09-13,Hydraulic,Critical,Hydraulic cylinder leak - Complete equipment shutdown,Contaminated fluid,59.0,3368.07,True,2025-11-02 19:53:25
2526,PLT-046,2024-09-13,Other,Minor,Cab door malfunction,Operator error,2.6,348.31,False,2025-11-02 19:53:25
2527,TRC-152,2024-09-13,Electrical,Moderate,Electrical short circuit - Reduced operational capability,Worn component,6.8,1266.74,True,2025-11-02 19:53:25
2528,TRC-005,2024-09-15,Mechanical,Moderate,Bearing failure causing noise - Reduced operational capability,Misalignment,19.4,1902.36,True,2025-11-02 19:53:25
2529,IRR-065,2024-09-16,Other,Minor,Cab door malfunction,Environmental factors,3.5,421.99,True,2025-11-02 19:53:25
2530,TRC-154,2024-09-17,Other,Minor,Cab door malfunction,Age-related,2.4,371.72,True,2025-11-02 19:53:25
2531,TRC-169,2024-09-17,Engine,Moderate,Excessive smoke from exhaust - Reduced operational capability,Lack of maintenance,6.4,1317.11,True,2025-11-02 19:53:25
2532,TRC-071,2024-09-17,Engine,Minor,Engine overheating during operation,Contaminated fuel,3.8,458.1,True,2025-11-02 19:53:25
2533,IRR-007,2024-09-18,Hydraulic,Minor,Hydraulic cylinder leak,Pressure spike,5.8,234.56,True,2025-11-02 19:53:25
2534,TRC-139,2024-09-20,Mechanical,Minor,Transmission gear failure,Overload,5.0,386.48,False,2025-11-02 19:53:25
2535,SPR-020,2024-09-22,Hydraulic,Critical,Hydraulic fluid contamination - Complete equipment shutdown,Seal failure,78.9,7150.4,True,2025-11-02 19:53:25
2536,TRC-149,2024-09-23,Mechanical,Minor,Mechanical linkage broken,Fatigue failure,3.1,255.54,False,2025-11-02 19:53:25
2537,HRV-040,2024-09-23,Engine,Minor,Fuel system malfunction,Lack of maintenance,3.0,347.8,True,2025-11-02 19:53:25
2538,TRC-049,2024-09-23,Hydraulic,Critical,Hydraulic valve malfunction - Complete equipment shutdown,Exceeded service life,32.4,8840.43,True,2025-11-02 19:53:25
2539,HRV-032,2024-09-23,Engine,Moderate,Engine oil leak detected - Reduced operational capability,Worn component,13.7,1011.7,True,2025-11-02 19:53:25
2540,TRC-059,2024-09-25,Tire,Minor,Excessive tire wear,Age degradation,5.9,499.68,True,2025-11-02 19:53:25
2541,IRR-014,2024-09-26,Electrical,Minor,Alternator not charging,Vibration damage,5.9,252.53,False,2025-11-02 19:53:25
2542,SPR-007,2024-09-28,Tire,Minor,Tire puncture,Excessive wear,3.9,236.92,True,2025-11-02 19:53:25
2543,IRR-007,2024-09-29,Mechanical,Moderate,Clutch failure - Reduced operational capability,Normal wear,21.8,629.03,False,2025-11-02 19:53:25
2544,HRV-045,2024-09-29,Hydraulic,Minor,Loss of hydraulic pressure,Contaminated fluid,2.9,232.76,False,2025-11-02 19:53:25
2545,IRR-038,2024-09-29,Mechanical,Minor,Clutch failure,Overload,5.4,277.97,True,2025-11-02 19:53:25
2546,TRC-027,2024-10-01,Engine,Minor,Engine stalling intermittently,Contaminated fuel,5.3,266.12,True,2025-11-02 19:53:25
2547,TRC-003,2024-10-02,Mechanical,Minor,Gearbox malfunction,Misalignment,3.2,380.23,False,2025-11-02 19:53:25
2548,IRR-002,2024-10-03,Mechanical,Minor,Transmission gear failure,Normal wear,3.4,412.81,False,2025-11-02 19:53:25
2549,TRC-151,2024-10-04,Engine,Moderate,Fuel system malfunction - Reduced operational capability,Contaminated fuel,22.9,1736.05,True,2025-11-02 19:53:25
2550,PLT-047,2024-10-04,Hydraulic,Minor,Hydraulic hose burst during operation,Worn hose,5.7,263.95,True,2025-11-02 19:53:25
2551,TRC-063,2024-10-05,Engine,Minor,Engine oil leak detected,Lack of maintenance,3.3,405.45,True,2025-11-02 19:53:25
2552,TRC-086,2024-10-05,Engine,Moderate,Loss of power under load - Reduced operational capability,Worn component,7.1,1540.77,True,2025-11-02 19:53:25
2553,TRC-074,2024-10-06,Hydraulic,Critical,Hydraulic fluid contamination - Complete equipment shutdown,Exceeded service life,66.1,6934.08,True,2025-11-02 19:53:25
2554,IRR-021,2024-10-06,Mechanical,Minor,Bearing failure causing noise,Misalignment,5.6,451.36,True,2025-11-02 19:53:25
2555,TRC-093,2024-10-07,Tire,Minor,Excessive tire wear,Overload,4.3,439.43,True,2025-11-02 19:53:25
2556,HRV-051,2024-10-08,Tire,Minor,Tire puncture,Road hazard,2.4,349.12,True,2025-11-02 19:53:25
2557,TRC-049,2024-10-10,Tire,Minor,Wheel bearing failure,Age degradation,3.3,314.7,False,2025-11-02 19:53:25
2558,IRR-021,2024-10-11,Tire,Moderate,Wheel bearing failure - Reduced operational capability,Age degradation,13.2,729.24,True,2025-11-02 19:53:25
2559,TRC-170,2024-10-12,Mechanical,Minor,Transmission gear failure,Normal wear,3.0,322.99,False,2025-11-02 19:53:25
2560,IRR-035,2024-10-13,Engine,Minor,Engine oil leak detected,Contaminated fuel,3.4,430.96,True,2025-11-02 19:53:25
2561,TRC-095,2024-10-14,Mechanical,Moderate,Gearbox malfunction - Reduced operational capability,Normal wear,13.2,694.87,False,2025-11-02 19:53:25
2562,IRR-069,2024-10-14,Engine,Moderate,Loss of power under load - Reduced operational capability,Lack of maintenance,19.6,677.86,True,2025-11-02 19:53:25
2563,IRR-010,2024-10-17,Tire,Minor,Wheel bearing failure,Improper inflation,5.2,493.58,True,2025-11-02 19:53:25
2564,HRV-040,2024-10-17,Other,Minor,Mirror damage,Age-related,4.0,243.97,False,2025-11-02 19:53:25
2565,IRR-073,2024-10-18,Belt,Moderate,Belt tensioner failure - Reduced operational capability,Improper tension,7.9,1057.27,True,2025-11-02 19:53:25
2566,TRC-127,2024-10-20,Hydraulic,Minor,Hydraulic valve malfunction,Pressure spike,4.6,385.79,True,2025-11-02 19:53:25
2567,IRR-068,2024-10-20,Electrical,Moderate,Alternator not charging - Reduced operational capability,Corroded connection,19.5,1780.87,False,2025-11-02 19:53:25
2568,IRR-059,2024-10-21,Hydraulic,Minor,Hydraulic hose burst during operation,Pressure spike,4.8,447.38,True,2025-11-02 19:53:25
2569,IRR-032,2024-10-21,Tire,Minor,Wheel bearing failure,Road hazard,3.5,377.9,False,2025-11-02 19:53:25
2570,HRV-011,2024-10-21,Mechanical,Minor,Gearbox malfunction,Misalignment,4.7,369.68,True,2025-11-02 19:53:25
2571,SPR-023,2024-10-21,Mechanical,Minor,Bearing failure causing noise,Normal wear,4.8,370.64,False,2025-11-02 19:53:25
2572,IRR-011,2024-10-22,Other,Moderate,Cab door malfunction - Reduced operational capability,Age-related,14.3,1959.36,True,2025-11-02 19:53:25
2573,SPR-016,2024-10-22,Mechanical,Moderate,Mechanical linkage broken - Reduced operational capability,Misalignment,15.8,1025.79,True,2025-11-02 19:53:25
2574,TRC-124,2024-10-22,Belt,Minor,Belt tensioner failure,Improper tension,4.3,226.61,True,2025-11-02 19:53:25
2575,IRR-039,2024-10-24,Engine,Minor,Excessive smoke from exhaust,Age-related wear,4.6,461.52,True,2025-11-02 19:53:25
2576,IRR-068,2024-10-24,Engine,Minor,Fuel system malfunction,Worn component,2.9,404.01,True,2025-11-02 19:53:25
2577,TRC-166,2024-10-24,Hydraulic,Minor,Loss of hydraulic pressure,Worn hose,4.8,310.73,True,2025-11-02 19:53:25
2578,HRV-021,2024-10-24,Engine,Moderate,Loss of power under load - Reduced operational capability,Worn component,10.1,1874.78,True,2025-11-02 19:53:25
2579,TRC-078,2024-10-24,Tire,Minor,Excessive tire wear,Excessive wear,5.1,316.67,True,2025-11-02 19:53:25
2580,HRV-035,2024-10-26,Engine,Moderate,Engine oil leak detected - Reduced operational capability,Lack of maintenance,20.8,617.79,False,2025-11-02 19:53:25
